,reviews,label,clean_reviews
296,Ga rekomendasi banget sih belanja disni! Giliran komplain bener2 slow masak saya pesen 4 jt ga di bublle wrap pdhl bublle wrap murah ga seberapa hasilnya 50 persen nya pecah hancur bener2 ga mikir sih kalau kata aku !! KECEWA bgt giliran di minta tanggung jawab gada garansi untuk kotak tp ga mikir,0.0,tidak rekomendasi banget sih belanja sini gilir komplain bener santai masak saya pesan jt tidak di bublle wrap padahal bublle wrap murah tidak berapa hasil persen nya pecah hancur bener tidak berfikir sih kalau kata saya kecewa banget gilir di minta tanggung jawab tidak ada garansi untuk kotak tetapi tidak berfikir
297,Jangan order disni krn kalau udh komplain slow respon order banyak jga bikin kecewa banyak hancur rusak b,0.0,jangan order sini karena kalau sudah komplain santai respon order banyak juga bikin kecewa banyak hancur rusak bb
298,"Bagus, tapi strapnya kok beda ya warna item sama merah. Model jamnya juga beda, padahal belinya barengan dan diwaktu yg sama",0.0,bagus tapi strapnya kok beda ya warna item sama merah model jam juga beda padahal beli bareng dan waktu yang sama
299,"Ga ush beli barang disini, orngnya ga amanah, ga bertanggung jawab, saya beli dua yg dikirim cuma satu, di cht ga dibles, padahal aktif, sumpah kecewa banget, semoga berkah yg kau mkan dari hasil nipu",0.0,tidak ush beli barang sini orngnya tidak amanah tidak tanggung jawab saya beli dua yang kirim cuma satu di cht tidak dibles padahal aktif sumpah kecewa banget moga berkah yang kau makan dari hasil nipu
300,"Pesan warna putih kok malah dtng nya warna putih butek gini...
Ini sih bukan putih tapi mah cream...
Sedikit kecewa",0.0,pesan warna putih kok malah dtng nya warna putih butek begini ini sih bukan putih tapi mah cream sedikit kecewa
301,Untuk pengaturan jam tangan bunder2nya hilang 😌 ga susuai sama fotonya.. jadi kallo mau atur mitesnya susaah... Tolong diteliti lagii . !!,0.0,untuk atur jam tangan bundernya hilang tidak susuai sama foto jadi kallo mau atur mitesnya susaah tolong teliti lagi
302,Di kirim nya lama banget terus udah smpei brng nya rusak pula kecewa banget si,0.0,di kirim nya lama banget terus sudah smpei brng nya rusak pula kecewa banget si
303,"Kcewa sih padahal pesan 4 buah tapi yg smpe hanya 2, di resi juga tertulis jelas kalo tiap itemnya sy pesan 2",0.0,kcewa sih padahal pesan buah tapi yang sampai hanya di resi juga tulis jelas kalau tiap item saya pesan
304,"Kecewa sangat pesan 7 barang tatang cma 5 pokoxa kecewa banget,mudah2an berkat buat saya 😇🙏",0.0,kecewa sangat pesan barang tatang cma pokoxa kecewa bangetmudahan berkat buat saya
305,"Kecewa warna nya yg dikirim ga sesuai sama 
Yang aku pesan gak amanah banget kalo ga ada warna yg aku mau bilang jgn asal kirim ganti jadi warna yg lain😡",0.0,kecewa warna nya yang kirim tidak sesuai sama yang saya pesan tidak amanah banget kalau tidak ada warna yang saya mau bilang jangan asal kirim ganti jadi warna yang lain
306,Saya pesan bnyk jam dikirim malah sedikit. Kurang 4 jam penjual gak tanggung jawab padahal barang jualan,0.0,saya pesan banyak jam kirim malah sedikit kurang jam jual tidak tanggung jawab padahal barang jual
307,Harusnya hitam yang dikirim ini navy tolong lebih teliti bikin kecewa,0.0,harus hitam yang kirim ini navy tolong lebih teliti bikin kecewa
308,"Seller nya susah bgt ngerepson, pesanan kurang tapi gada tanggung jawabnya sedangkan video unboxing kumplit, diajukan pengembalian ditolak",0.0,jual nya susah banget ngerepson pesan kurang tapi tidak ada tanggung jawab sedang video unboxing komplit aju kembali tolak
309,Barangnya kurang 3 .. Rugi 30k .. Mana barang pesanan pelanggan.. Katanya harus ada video unboxing.. Di ket dus nggak ada di suruh bikin video unboxing .. Seharusnya kalau barang kosong kasih tau dong..,0.0,barang kurang rugi k mana barang pesan langgan kata harus ada video unboxing di terang dus tidak ada di suruh bikin video unboxing harus kalau barang kosong kasih tau dong
310,"Jam nya kecepetan, anti gores nya miring, dan pengemasan nya perbaiki lagi masa jam doang plastik nya gede banget harusnya disesuaikan dengan barangnya, Pengemasannya lama bangettt sebelum dikirim, untuk kualitas barang lumayan dengan harga enak dipake karetnya lentur",0.0,jam nya terlalu cepat anti gores nya miring dan emas nya baik lagi masa jam saja plastik nya besar banget harus sesuai dengan barang emas lama bangettt belum kirim untuk kualitas barang lumayan dengan harga enak pakai karet lentur
311,"Saya beli 12 yang datang cuma 10 saya komlen, tokonya gak mau ganti rugi. Julan tu yang jujur bos.",0.0,saya beli yang datang cuma saya komlen toko tidak mau ganti rugi julan itu yang jujur bos
312,"BARANG ZONK , PESAN WARNA HITAM DUA DUA YG DATANG BIRU DAN MERAH . PENGIRIMAN JUGA LAMA . CHAT AJA GAK DI RESPON PENJUAL . JANGAN BELI DI TOKO INI KALAU GAK MAU NYESAL . TOKO YANG LAIN ADA KOK BARANG YANG SAMA DAN SELLER NYA RAMAH",0.0,barang zonk pesan warna hitam dua dua yang datang biru dan merah kirim juga lama chat saja tidak di respon jual jangan beli di toko ini kalau tidak mau nyesal toko yang lain ada kok barang yang sama dan jual nya ramah
313,"Beli 3 rusak 1 
Alasan tidak tau kalau batrai habis",0.0,beli rusak alas tidak tau kalau batrai habis
314,"Yg d pesan ap yg smpai apa
Agak kecewa si",0.0,yang d pesan ap yang sampai apa agak kecewa si
315,Sy pesan 4 pcs tapi yg datang hanya 3 pcs sja.,0.0,saya pesan pcs tapi yang datang hanya pcs saja
316,Kecewaaaa banget kok datengnya yang lain sih,0.0,kecewaaaa banget kok datengnya yang lain sih
317,Rusak guys 😟kecewa,0.0,rusak guys kecewa
318,Toko PENIPU barang bnyak yg gak dkirim,0.0,toko tipu barang bnyak yang tidak dkirim
319,"Barangnya jelek lecet,gak sesuai SM yg di foto",0.0,barang jelek lecetgak sesuai sama yang di foto
320,jelek bangettttt!!!padahal di gambar mh baguss,0.0,jelek bangetttttpadahal di gambar mh baguss
321,"tempat setingnya masa diksh yg putus , entah apa",0.0,tempat ting masa diksh yang putus entah apa
322,Kecewa,0.0,kecewa
323,Pesan 2 hanya di krim 1 pdhal udah bayar.kcewa,0.0,pesan hanya di krim padahal sudah bayarkcewa
324,Kecewa banget beli 3 satu cacat! Ini gimana,0.0,kecewa banget beli satu cacat ini bagaimana
325,Tombol nya ada yang patah 1 hadeuh jadi rugi  1pcs jam nya laaa,0.0,tombol nya ada yang patah hadeuh jadi rugi pcs jam nya laaa
326,Packingan Memang Agak Buruk,0.0,packingan memang agak buruk
327,Buruk banget,0.0,buruk banget
328,"bgsss bgttt,rekomen deh buat kalian yg mau pergi pergi,sekolah pokonya bgs bgtt hihi,mksi kakka",1.0,bgsss bgtttrekomen deh buat kalian yang mau pergi pergisekolah poko bgs bgtt hihimksi kakka
329,Jelek kek harga 5 rb annnn tali miring tombol copot gak sempet vidioin yg asli soalnya gak tau klo barang gak sesuai ekspektasii hmmmmmmmmmmmmmmmmmmmm,0.0,jelek seperti harga rb annnn tali miring tombol lepas tidak sempet vidioin yang asli soal tidak tau kalau barang tidak sesuai ekspektasii hmmmmmmmmmmmmmmmmmmmm
330,"Jangan pernah beli disini kalo kalian gak mau nyesal. Saya order jam malah dikirim jam mati toko sangat² tidak amanah, baru kali ini saya belanja di shoppe kecewa karna dikirim barang rusak",0.0,jangan pernah beli sini kalau kalian tidak mau nyesal saya order jam malah kirim jam mati toko sangat tidak amanah baru kali ini saya belanja di shoppe kecewa karena kirim barang rusak
331,"Sumpah jam ny bgus bgt, ada lampu² angka nya wrna wrni, sbnernya agak susah si ngntur jam ny tpi alhamdullilah bisa kok, terimakasih",1.0,sumpah jam ny bgus banget ada lampu angka nya warna wrni benar agak susah si ngntur jam ny tapi alhamdullilah bisa kok terimakasih
332,Jelek banget mana lg butuh banget jam tangan eh malah dateng kek gitu udh jam nya jelak,0.0,jelek banget mana lagi butuh banget jam tangan eh malah datang seperti begitu sudah jam nya jelak
333,"Jelekkkkkk, barang ada tiga yg gaada udh diwanti wanti jgn smpe ada yg kurng kalopun barangnya gaada uangnya masukin paket, knp? RIBET KALO AJUKAN DANA MERASA PALING RUGI PADAHAL SITU PEMERAN UTAMA. KALO BUAT DIJUAL LAGI JGN DISINI GACOCOK",0.0,jelekkkkkk barang ada tiga yang tidak ada sudah diwanti wanti jangan sampai ada yang kurng kalo barang tidak ada uang masukin paket kenapa ribet kalau aju dana rasa paling rugi padahal situ per utama kalau buat jual lagi jangan sini gacocok
334,"Kecewa bnget sihh,jam nya mati , trus beli gelang couple malah di krim kalung yg 3rb'an",0.0,kecewa bnget sihhjam nya mati terus beli gelang pasang malah di krim kalung yang rban
335,Tombol.buat ngaturnya lepas gabisa diatur pula ! Kecewa,0.0,tombolbuat ngaturnya lepas tidak bisa atur pula kecewa
336,"Hati2 belanja ditoko ini 
Udh kali mereka nipu saya 
Mwreka kirim barang gak lengkap
Dan mereka kirim barang yg cacat

Di suruh refund ..mereka gak pernah ngaku salah 

Jdi klo bisa jangan belanja di toko inj ya",0.0,hati belanja di toko ini sudah kali mereka nipu saya mwreka kirim barang tidak lengkap dan mereka kirim barang yang cacat di suruh refund mereka tidak pernah ngaku salah jadi kalau bisa jangan belanja di toko inj ya
337,"Saya mohon sama pelanggan lain kalau mau belanja di toko ini mikir dulu , soal nya saya mesan jam ini 7 pcs jam tangan dan tidak dikirim sama sekali , padahal jam tangan itu untuk customer saya dan bukan nya saya untung malah rugi besar saya
 
Toko ini sama saja dengan menipu 😡",0.0,saya mohon sama langgan lain kalau mau belanja di toko ini berfikir dulu soal nya saya mesan jam ini pcs jam tangan dan tidak kirim sama sekali padahal jam tangan itu untuk customer saya dan bukan nya saya untung malah rugi besar saya toko ini sama saja dengan tipu
338,"Packing buruk pengiriman lambat, kuncian tali nya gk bisa nempel,",0.0,packing buruk kirim lambat kunci tali nya tidak bisa nempel
339,"Beli kedua X bukan nya tambah bagus malah sengaja di kirim barang rusak, beli 3 cuma 1 yng bener nya, yng satu bekas di ganti batre ada bekas lem korea nya, yng satu lagi abis batre nya. Ngga amanah jadi orang, males beli di sini lagi.",0.0,beli dua x bukan nya tambah bagus malah sengaja di kirim barang rusak beli cuma yang bener nya yang satu bekas di ganti baterai ada bekas lem korea nya yang satu lagi habis baterai nya tidak amanah jadi orang malas beli di sini lagi
340,Harusnya dikasih babel wrab dikit biar gk kegores layarnya,0.0,harus kasih babel wrab sedikit biar tidak gores layar
341,"Sdah 2 kali di kirim in jam mati 🥺 padahal pesananya org, terpaksa deh enggak di jual Dan rugi",0.0,sudah kali di kirim in jam mati padahal sana orang paksa deh enggak di jual dan rugi
342,"Beli 22 pcs, rusak 3 pcs, mana yg retak itu yg harganya lumayan, auto gk diambil sama cust.tolong, packingannya yg tebal dikit, biar meminimalisir kerusakkan saat pengirimn. Kalo merasa rugi, naikknn ke etalase shopee bubble sma packingn kardus, biar bisa dibeli.. Kan sama2 enak, gk ada yg dirugikan",0.0,beli pcs rusak pcs mana yang retak itu yang harga lumayan auto tidak ambil sama custtolong packingannya yang tebal sedikit biar meminimalisir rusak saat pengirimn kalau rasa rugi naikknn ke etalase shopee bubble sma packingn kardus biar bisa beli kan sama enak tidak ada yang rugi
343,"GAK TAU KENAPA TIAP ORDER GAK PERNAH BETUL SALAH AJA WARNA GAK SESUI DI KIRIM GAK JELAS PDHL DI JUAL LAGI , ITU APA GAK MIKIR YA KITA JUGA SAMA"" CARI UANG TAPI SEENAKNYA AJA DOSA MU LEBIH BERAT KAU TANGGUNG DI AKHIRAT NANTI HATI"" BOSKU KALAU JUALAN YANG AMANAH 🤙",0.0,tidak tau kenapa tiap order tidak pernah betul salah saja warna tidak sesui di kirim tidak jelas padahal di jual lagi itu apa tidak berfikir ya kita juga sama cari uang tapi enak saja dosa mu lebih berat kau tanggung di akhirat nanti hati bos kalau jual yang amanah
344,"TOLONG DI PIKIR PIKIR LAGI KLO BELI DI TOKO INI, BARANG YG DIKIRIM SERING RUSAK N DUIT G BALIK, JD BUAT Kalian yg mau d jual lagi dr pada rugi mending beli d toko lain aja, penipu toko ini",0.0,tolong di pikir pikir lagi kalau beli di toko ini barang yang kirim sering rusak n duit tidak balik jadi buat kalian yang mau d jual lagi dari pada rugi mending beli d toko lain saja tipu toko ini
345,"Kecewa sama toko ini slaluuu barang kurang dikirim,ngak teliti  wktu ngirim paket",0.0,kecewa sama toko ini slaluuu barang kurang dikirimngak teliti waktu kirim paket
346,"penjual ga teliti, Barang ga dikirim, pengajuan dana dipersulit, dana hangus gitu aja",0.0,jual tidak teliti barang tidak kirim aju dana sulit dana hangus begitu saja
347,"gila, pesan berapa di kirim berapa. ngajuin pembatalan eh malah di tolak. 
bukannya apa, saking percaya sama toko ini, makanya g pernah bikin video unboxing. tau gini mending ke toko sebelah!!!",0.0,gila pesan berapa di kirim berapa ngajuin batal eh malah di tolak bukan apa saking percaya sama toko ini makanya tidak pernah bikin video unboxing tau begini mending ke toko belah
348,Kak kenapa jam nya aneh baget jam di hp 05:58 tetapi kalo di jam 12:58 sumpah aneh anti air lagi,0.0,kak kenapa jam nya aneh baget jam di hp tetapi kalau di jam sumpah aneh anti air lagi
349,Susah bgt nyettingnya yallah. Musti nyari di youtube dan tombol jam buat gesernya agak susah. Wajar aja sih 12rb jangan berekspektasi tinggi,0.0,susah banget nyettingnya yallah musti nyari di youtube dan tombol jam buat geser agak susah wajar saja sih rb jangan berekspektasi tinggi
350,Barang lengkap tapi ada yg rusak mana tidak sempat video inboxsing,0.0,barang lengkap tapi ada yang rusak mana tidak sempat video inboxsing
351,Gatau kualitasnya pesen barang 300rb cuma dikirim total 100rb minta pengembalun 200rb ga dikasih hati hati yang mau beli disini ownernya ga amanah dan gamau ngecek stock pada tanggal itu,0.0,tidak tau kualitas pesan barang rb cuma kirim total rb minta pengembalun rb tidak kasih hati hati yang mau beli sini ownernya tidak amanah dan tidak mau ecek sedia pada tanggal itu
352,"Kwalitas dari seseorang mencerminkan kwalitas dimana dia bekerja, 

Kecewa sama pelayanan nya, sudah nunggu lama, kembalian dari uang COD pun kurang tanpa basa basi",0.0,kwalitas dari orang cermin kwalitas mana dia kerja kecewa sama layan nya sudah nunggu lama kembali dari uang bayar saat kirim pun kurang tanpa basa basi
353,Barang yg dikirim kurang...pesan jam tangan 4 yg dtg cuma 3,0.0,barang yang kirim kurangpesan jam tangan yang datang cuma
354,Pesan 2 pcs. Yg wrna navy bgus brfungsi. Yg satunta wrna putih rusak😢,0.0,pesan pcs yang warna navy bgus brfungsi yang satunta warna putih rusak
355,Saya sangat kecewa dengan toko ini saya sudah sering langganan tapi kali ini headset saya pesan tdk dtg,0.0,saya sangat kecewa dengan toko ini saya sudah sering langgan tapi kali ini headset saya pesan tidak datang
356,"makasih min sudah sampai paket nya
cuma 1 keluhan d bawah matahari ga jelas jam nya, dan ada bercak bercak di dalem kacanya ..
selebihnya mulus
makasih.",0.0,terimakasih min sudah sampai paket nya cuma keluh d bawah matahari tidak jelas jam nya dan ada bercak bercak di dalem kaca lebih mulus terimakasih
357,"Ngak ada pesanan ini dan kacamata dlm paket dan yg lain pesanan saya Ngak sesuai gambar
Pesan apa yg dtg apa 👎 kecewa
Buat rugi customer ini namanya",0.0,tidak ada pesan ini dan kacamata dalam paket dan yang lain pesan saya tidak sesuai gambar pesan apa yang datang apa kecewa buat rugi customer ini nama
358,"Parah ini toko,saya order JM tangan 3 yang dtang cuma 2 trus warnanya ngga sesuai lagii ,,,,,,nyesel dah beli disini pertama udah trauma😂buang"" uang 💸",0.0,parah ini tokosaya order jm tangan yang datang cuma terus warna tidak sesuai lagi sesal sudah beli sini pertama sudah traumabuang uang
359,"Ini allshop penipu,  pesan 9 pcs brg,  yg di kasih 2 pcs,  giliran di tanya,  banyak cincong,  buat semua org yg mau belanja disini gak usah belanja, apalagi sistem transfer
Sangat2 mengecewakan dan buruk",0.0,ini allshop tipu pesan pcs barang yang di kasih pcs gilir di tanya banyak cincong buat semua orang yang mau belanja sini tidak usah belanja apalagi sistem transfer sangat kecewa dan buruk
360,"sedih ga sesuai ekspetasi, jamnya kyk barang lama terus tombolnya juga susah ditekan🥲",0.0,sedih tidak sesuai ekspetasi jam seperti barang lama terus tombol juga susah tekan
361,PENIPU PESAN NYA 10 YANG DATANGNYA 8 TIDAK AMANAH,0.0,tipu pesan nya yang datang tidak amanah
362,Sangat kecewa dengan pelayanan dan tanggung jawab nya dengan pelanggang,0.0,sangat kecewa dengan layan dan tanggung jawab nya dengan langgang
363,Kecewa banget,0.0,kecewa banget
364,"Samping jam nya pecah,barang nya cantik kok.",0.0,samping jam nya pecahbarang nya cantik kok
365,Produk bgus tp syg yg maroon tali'y rusak,0.0,produk bgus tetapi sayang yang maroon taliy rusak
366,Jamnya rusak,0.0,jam rusak
367,Karnaa jamnya susah bgtt di pencet,0.0,karnaa jam susah bgtt di pencet
368,pengiriman lama slow resp juga tokony👎🏻,0.0,kirim lama santai resp juga tokony
